id,bin,last_4,country_code,currency,names,emails,ip_addresses,order_ids,shopper_ids,merchant_ids,total_txn,total_sales,total_sale_amount,total_refunds,total_refund_amount,total_chargebacks,total_chargeback_amount,layer1_status,layer2_status,recent_txn_count,last_updated,fraud_score
1472,403415,8022,DE,USD,['Jacqueline Smith'],['amyharrington@gmail.com'],"['114.72.15.50', '179.84.236.206']","['125932', '818237', '217527', '658848', '985070', '986416', '428246', '450119', '546146', '517286', '815134', '138104', '524779', '599514', '802328', '157960', '219691', '830873', '664424', '452047', '778441', '482396', '112361', '380842', '350153', '234339', '881145', '948898', '583710', '265622', '796185', '603146', '754239', '398421', '691052', '649301', '320214', '711767', '582678', '400440', '990396', '957954', '141116', '155372', '427154', '754192', '903144', '612767', '328051', '851114', '720623', '618736', '515632', '314044', '531079', '663943', '832480', '494904', '547336', '526620', '953394', '845419', '820768', '378005', '203537', '769328', '275869', '422645', '391534', '464090', '182504', '137952', '481775', '208004', '621400', '455586', '277008', '527318', '138675', '404537', '811093']",['94854'],"['50836', '17631']",81,55,21780,2,890,1,215,a,a,8,2024-01-01 13:30:11,0.24
1473,460840,7536,US,INR,"['Anthony Frye', 'James Eaton']","['ericlee@martinez.biz', 'owenstimothy@griffin.org']",['187.28.203.81'],"['309720', '749319', '355342', '434792', '510900', '775304', '535805', '314957', '530152', '136631', '384852', '626547', '704283', '398814', '423507', '330614', '852943', '844045', '307635', '288530', '947987', '883258', '233256', '793344', '329111', '540797', '715345', '764930', '484497', '245073', '565518', '140655', '381951', '617568', '926430', '541398', '499407', '362940', '391857', '804433', '561946', '976740', '459073', '172467', '271132', '969987', '700913', '630885', '501970', '307511', '996175', '155020', '358143', '202437', '953972', '108768', '737001', '843282', '268949', '504319', '238495', '766753', '496077', '998854', '581582', '312218', '982035', '606949', '126912', '180098', '710112', '200953', '628557', '941009', '400947', '851282']",['94624'],['31845'],76,42,10710,1,429,1,347,a,,6,2023-10-06 06:06:04,0.06
1474,441300,5445,US,INR,['Thomas Allen'],"['jonesalvin@hotmail.com', 'cmurphy@hotmail.com']","['32.250.35.140', '185.57.94.217', '119.198.184.151']","['449887', '974264', '551795', '625562', '273408', '791842', '672469', '623714', '630649', '703775', '341765', '483527', '893431', '892803', '481829', '500438', '581498', '313519', '161966', '694361', '624678', '279597', '727901', '113355', '625737', '761374', '233791', '716406', '554755', '736984', '701067', '826622', '182418', '121073', '728050', '481022', '527197', '144200', '379757', '593994', '589275', '839832', '944201', '448916', '737333', '247527', '341700', '135203', '425302', '517367', '100703', '203686', '859863', '823883', '962700', '677883', '603556', '261739', '877829', '595054', '334851', '390151', '910753', '976070', '234256', '367859', '213823', '833644']",['96415'],"['20307', '31640', '11520']",68,68,28696,2,300,1,301,a,,5,2024-03-09 22:34:06,0.1
1475,447268,8886,FR,EUR,"['Kristen Brown', 'Duane Sanchez']",['jonesangela@hotmail.com'],"['145.219.45.185', '215.35.93.180', '17.254.122.48']","['122288', '137683', '269738', '202489', '146260', '329230', '878693', '567392', '347668', '756299', '393389', '744303', '565098', '280020', '535756', '735358', '141907', '275343', '535412', '809137', '377621', '787475', '301383', '855241', '226664', '987219']",['90745'],"['93770', '98780', '21981', '68196', '39037']",26,10,1150,2,600,0,0,a,r,8,2023-11-29 18:45:30,0.22
1476,482544,8781,DE,EUR,['Leslie Simpson'],"['wpatel@hotmail.com', 'erikrollins@willis.net']",['181.46.244.196'],"['885302', '172569', '776883', '375010', '274695', '970561', '713150', '430992', '725573', '128264', '981414', '129494', '370118']",['78956'],"['86682', '88462', '75162']",13,1,150,1,329,0,0,a,d,2,2023-08-25 08:04:50,0.14
1477,482487,5717,IN,GBP,"['Alexa Bennett DDS', 'David Lucero']","['bradley02@hughes-young.info', 'qluna@ramos.com']","['14.167.197.167', '144.157.130.229', '166.71.157.69']","['355173', '540838', '406636', '775154', '621694', '752376', '182394', '639712', '280283', '883388', '136082', '142228', '684727', '303376', '307067', '353106', '735886', '408544', '395249', '697653', '619590', '952986', '737602', '742704', '305334', '438788', '877497', '570583', '154774', '787232', '868654', '357795', '246999', '316837', '872804', '135342', '115488', '888045', '552562', '536385', '410992', '105612', '375184', '249035', '894029', '414531', '598769', '452020', '377442', '840141', '131713', '485338', '871391', '441851', '990756', '400368', '428072', '342935', '815520', '766481', '788455', '375926', '526959', '518271', '934487', '188211', '823884', '174788', '111372', '248637', '249220', '452849', '245686', '452470', '336806', '449417', '809788', '444416', '388020', '705884', '254153', '430297', '859119', '417615', '967428', '354376', '952528', '539775', '953403', '933709', '782021', '262048']",['16921'],['90594'],92,70,7700,0,0,0,0,a,d,0,2024-08-08 16:30:40,0.22
1478,485911,8571,GB,INR,"['Levi Nelson', 'Tara Armstrong']",['susanholmes@gmail.com'],"['98.150.82.125', '36.62.51.31', '192.198.39.162']","['449935', '664907', '593164', '988135', '497266', '841619', '433204', '579243', '878658', '436104', '379170', '851097', '599309', '458661', '311397', '106589', '625887', '878132', '847687', '155808', '872438', '446335', '715668', '732931', '973642', '211372', '528363', '643314', '136870', '317185', '317254', '590449', '334770', '341341', '919688', '677531', '359274', '708920', '109706', '736508']",['67152'],['23504'],40,34,4216,32,11616,3,735,r,a,7,2024-09-03 01:56:46,0.93
1479,443676,6561,IN,USD,['John Willis'],['jesusprice@small.net'],"['182.62.122.226', '63.249.148.36']","['797463', '842885', '690225', '156875', '222837', '534350', '148484', '177875', '629029', '577279', '119195', '195691', '544334', '964615', '586623', '858838', '566167', '700904', '441445', '601156', '140992', '320093', '407083', '142844', '141908', '945810', '397324']",['28344'],"['91144', '77201', '87900', '59996']",27,13,3705,0,0,1,122,a,r,10,2025-05-20 04:55:40,0.16
1480,478809,7778,GB,USD,"['Kenneth Arnold', 'Jordan Lowery']",['jason02@taylor.com'],['104.177.43.126'],"['793969', '944483', '165853', '996738', '967414']",['39657'],"['93825', '28011', '31953']",5,4,764,2,334,0,0,a,r,9,2024-02-21 11:09:26,0.18
1481,475591,2924,DE,EUR,"['Kayla Nielsen', 'Darryl Hawkins']",['zwarner@mccullough.net'],"['65.38.146.3', '6.137.225.212']","['646149', '427016', '684266', '463312', '615824', '548037', '377970', '118798', '236218', '408637', '354846', '696832', '984777', '755139', '353697', '462000', '191915', '820770', '404800', '754208', '986055', '965442', '152710', '898518', '742479', '660463', '377008', '409135', '645179', '411801', '206073', '104009', '517105', '208379', '359086', '590489', '670007', '923697', '598271', '121294', '857370', '780658']",['67134'],"['33079', '45633', '75911']",42,19,1596,9,1161,9,4500,d,,10,2024-05-15 11:38:55,0.66
1482,487446,3475,US,EUR,['Dr. Jacqueline Williams'],"['opierce@johnson.biz', 'shawjoshua@gutierrez.net']","['124.49.145.8', '182.23.195.41', '106.139.21.20']","['950548', '996938', '146354', '438806', '824935', '275289', '166987', '702643', '703540', '766041', '255143', '900518', '344688', '667829', '386858', '909053', '113614', '899129', '733795', '831464', '332354', '662530', '170935', '301977', '210110', '932489', '932827', '169388', '232215', '180480', '222290', '242851', '645712', '877726', '580052', '497752', '184368', '233429', '679369', '685177', '574668', '606017', '725301', '641992', '501553', '145241', '231816', '919691', '219212', '187165', '746046', '599356', '680501', '784611', '635178', '614818', '291951', '945511', '511320', '689317', '607955', '300014', '729650', '163674', '130304', '566407', '826924', '415036', '550453', '691074', '928302', '600238', '764157', '771641']",['29578'],"['56939', '34395', '49442']",74,25,2825,2,998,1,165,a,d,2,2025-06-06 06:28:50,0.06
1483,427113,3513,US,USD,['Kathryn Watson MD'],"['ofrazier@flowers-king.net', 'josephvaughn@burnett-smith.org']","['156.236.242.252', '123.148.161.73', '216.157.22.45']","['965878', '851407', '949655', '804265', '301772', '943229', '283536', '442022', '950747', '349527', '473419', '344704', '168268', '469905', '685223', '870631', '970700', '876414', '456417', '360780', '446183', '405174', '502132', '443919', '712095', '819539', '299164', '479076', '390693', '820558', '437542', '107476', '797280', '315067', '752483', '404826', '513350', '624155', '228509', '860754', '926649', '661922', '828077', '919340', '546933', '482252', '156154', '499908', '670744', '114223', '327732', '444980', '838057', '434039']",['41286'],"['21381', '19869', '13115', '32752']",54,10,910,2,566,1,313,a,d,9,2025-07-03 23:26:07,0.31
1484,438902,5053,FR,GBP,"['Travis Deleon', 'Brittany Bruce']","['ortizcraig@jennings-martinez.org', 'osalazar@davis-hughes.com']",['132.114.136.154'],"['377978', '676010', '598900', '529452', '248416', '935057', '678552', '545703', '573617', '409955', '337805', '793274', '254503', '348902', '308167', '517734', '778800', '346477', '638351', '262416', '374570', '604891', '481861', '461808', '949587', '374963', '783248', '559753', '294960', '841603', '380982', '822744', '526437', '714951', '429384', '874801', '350849', '855563', '451012', '514254', '575797', '614822', '708084', '673714', '988422', '801210', '520676', '905884', '702451', '657583', '908684', '170696', '430955', '284050', '223098', '714775', '260749', '400782', '552023', '338415', '769729', '677259', '624406', '940772', '771476', '917375', '703590', '913770', '773132', '846915', '913478', '790047', '404913', '642119', '826104', '681793', '691121', '643158', '907912', '352694', '116386', '693210', '358021', '500240', '935470', '583021', '466508', '351594', '682330', '166186', '147530', '177486', '547024', '834929']",['15740'],"['75469', '34258']",94,24,7800,17,7191,1,329,r,r,5,2024-12-24 03:06:26,0.77
1485,460506,9860,US,USD,"['Karen Richardson', 'David Rodriguez']",['robertrodgers@gmail.com'],"['206.231.22.69', '182.138.76.144', '9.70.139.225']","['465793', '770822', '215218', '987458', '527967', '260619', '220238', '407812', '330786', '977244', '442418', '220777', '126355', '615452', '892709', '785632', '361821', '101506', '487481', '770266', '531122', '194889', '692604', '648600', '584334', '556421', '770813', '157069', '109090', '446119', '661800', '669777', '347227', '986535', '503749', '618805', '589811', '534213', '798867', '373544', '906504', '671554', '899568', '713543', '747472', '378544', '415950', '447669', '198647', '942200', '222636', '302350', '553445', '408339', '630066', '180294', '271787', '126477', '180631', '855019', '307147', '515134', '210537', '267513', '692536', '340535', '380303', '160868', '951195', '533719']",['50986'],"['52360', '31310', '15773']",70,22,7150,1,228,1,340,a,a,6,2023-11-15 04:33:25,0.0
1486,478399,2629,US,USD,"['Jennifer Ortega', 'Jessica Sherman']","['garywilliams@hotmail.com', 'lisa76@best.biz']","['179.96.158.98', '168.147.78.185']","['847184', '208600', '678052', '260678', '747114', '130802', '828711', '380074', '854901', '842575', '951233', '735440', '560199', '204411', '946288', '136368', '607502', '413916', '193853', '403305', '153270', '819893', '458684', '720425', '660930', '941178', '285569', '454507', '351314', '533762', '889908', '833535', '847655', '956260', '498703', '884953', '617311', '201775', '223495', '133803', '694519', '647757', '614296', '548912', '158807', '387778', '414661', '828965', '861972', '329448', '218288', '681956', '228879', '951023', '577380', '524399', '255967', '361619', '580430', '699235', '611377', '533124', '650887', '961998', '548274', '467101', '289206', '577155', '432905', '542417', '383937', '456694', '354959', '420656', '168722', '738347', '167725', '462833', '182360', '973953', '413216', '179851', '737785']",['94548'],['97887'],83,49,18032,2,382,0,0,a,,8,2024-06-11 19:55:05,0.29
1487,460482,5571,FR,GBP,['Alicia Nash'],"['kanephillip@hotmail.com', 'colleencastillo@everett.net']","['22.47.144.111', '34.76.85.87']","['614314', '503847', '208902', '430561', '526982', '632114', '930207', '179919', '725952', '919672', '577464', '138307', '246296', '368701', '166600', '648307', '417038', '472942', '491671', '828984', '331633', '188121', '958132', '425207', '414894', '456398', '497229', '158560', '251815', '679588', '127841', '114575', '262461', '426979', '210500', '362566', '559776', '404153', '680659', '828544', '304481', '126348', '148261', '799687', '145245', '700076', '637952', '847302', '547688', '243851', '307419', '444311', '559517', '120575', '791018', '701055', '208796', '825870', '933583', '718468', '426748', '121865', '716710', '944356']",['51636'],"['80895', '61073']",64,48,10176,1,310,0,0,a,d,9,2024-05-15 10:13:56,0.02
1488,469778,4708,DE,USD,['Connor Campbell'],['hendrickssusan@gmail.com'],"['173.6.6.122', '46.95.252.206', '2.207.146.201']","['914849', '559412', '881381', '154351', '445843', '298442', '930444', '854778', '395552', '369839', '444716', '263622', '775434', '119994', '101575']",['52868'],"['12650', '59224', '11014', '69774', '79624']",15,8,480,2,314,1,482,a,r,0,2025-06-30 19:31:24,0.23
1489,476551,6250,US,GBP,"['David Garrett', 'Tyler Smith']","['mullenmarcia@hotmail.com', 'pamela03@yahoo.com']","['110.77.109.233', '33.127.224.184', '38.68.51.254']","['743762', '665838', '462130', '114746', '153823', '843997', '367222', '519483', '915443', '897933', '670600', '988175', '338847', '609654', '791805', '199762', '624089', '500749', '142053', '472811', '929265', '957761', '982064', '550316', '386396', '546568']",['66275'],"['53869', '77267', '18679']",26,14,5726,0,0,1,284,a,r,0,2023-10-18 09:17:29,0.17
1490,472781,5263,US,GBP,"['Elizabeth Chapman', 'David Wheeler']","['barrynorris@yahoo.com', 'wrose@oconnor.com']","['135.8.92.70', '4.43.34.45']","['537946', '204554', '807517', '954763', '583965', '811222', '945216', '879058', '875853', '995122', '518820', '287656', '326223', '300779', '274512', '921769', '994762', '494202', '759545', '908599', '458647', '292998', '385474', '105377', '273563', '493657', '391123', '244380', '882745', '162532', '113695', '619453']",['71526'],"['92157', '17783']",32,32,9536,2,932,0,0,a,d,8,2025-06-15 09:38:13,0.18
1491,418116,6990,IN,EUR,['Roy Walker'],['michaelwilliams@yahoo.com'],['204.136.140.156'],"['723773', '386519', '135398', '997849', '661183', '661127', '856257', '714107', '914714', '415785', '596898', '456695', '797330', '625589', '144760', '271404', '557836', '328589', '898070', '571085', '655317', '273557', '532356', '510726', '862602', '602298', '730996', '817771', '477698', '850083', '828433', '575003', '368194', '306935', '235974', '861363', '632293', '941366', '805301', '807599', '435161']",['59882'],"['12034', '20945', '45259', '16897', '25339']",41,1,113,1,352,0,0,a,d,9,2025-06-20 18:44:24,0.3
